ref_area,indicator,source,sex,classif1,classif2,time,obs_value,obs_status,note_classif,note_indicator,note_source
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,1998,49.63,B,,I11:264,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,1998,56.31,B,,I11:264,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,1998,50.61,B,,I11:264,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,1998,58.76,B,,I11:264,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,1998,16.34,B,,I11:264,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,1998,70.81,B,,I11:264,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,1999,48.8,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,1999,55.04,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,1999,49.88,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,1999,59.45,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,1999,15.04,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,1999,69.97,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2000,49.34,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2000,56.14,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2000,50.88,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2000,57.72,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2000,14.84,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2000,68.28,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2001,51.63,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2001,57.1,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2001,52.2,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2001,64.63,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2001,16.02,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2001,72.96,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2002,49.97,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2002,55.36,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2002,51.33,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2002,61.61,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2002,14.8,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2002,71.57,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2003,49.68,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2003,53.47,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2003,51.65,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2003,63,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2003,14.22,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2003,70.3,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2004,49.44,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2004,53.05,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2004,51.49,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2004,61.67,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2004,14.82,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2004,69.31,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2005,50.25,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2005,54.21,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2005,51.21,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2005,63.87,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2005,15.75,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2005,71.05,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2006,51.91,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2006,54.34,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2006,55.05,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2006,64.16,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2006,17.38,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2006,68.97,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2007,53.78,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2007,53.52,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2007,56.92,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2007,65.56,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2007,18.52,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2007,72.19,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2008,54.74,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2008,52.78,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2008,57.63,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2008,66.33,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2008,20.09,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2008,74.78,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2009,55.39,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2009,52.6,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2009,58.2,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2009,68.35,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2009,20.2,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2009,74.53,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2010,55.08,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2010,50.24,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2010,58.16,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2010,68.23,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2010,18.96,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2010,75.24,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2011,56.9,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2011,53.97,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2011,58.88,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2011,70.42,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2011,18.81,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2011,75.11,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2012,56.62,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2012,51.99,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2012,58.17,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2012,70.49,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2012,19.25,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2012,74.68,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2013,55.43,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2013,50.4,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2013,57.17,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2013,70.59,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2013,17.06,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2013,72.59,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2014,56.93,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2014,50.72,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2014,58.61,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2014,71.52,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2014,18.89,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2014,73.41,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2015,56.31,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2015,48.96,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2015,58.31,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2015,71.37,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2015,17.07,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2015,72.98,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2016,56.35,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2016,47.21,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2016,58.34,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2016,72.03,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2016,17.94,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2016,72.62,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2017,56.07,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2017,46.67,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2017,57.69,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2017,73.19,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2017,17.05,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2017,72.06,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2018,55.96,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2018,47.91,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2018,56.92,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2018,73.11,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2018,16.09,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2018,71.82,,,,R1:3513
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2019,55.89,B,,I11:264,R1:3513_S14:4077
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2019,47.46,B,,I11:264,R1:3513_S14:4077
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2019,56.6,B,,I11:264,R1:3513_S14:4077
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2019,73.18,B,,I11:264,R1:3513_S14:4077
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2019,15.92,B,,I11:264,R1:3513_S14:4077
URY,EAP_DWAP_SEX_AGE_MTS_RT,BA:348,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2019,71.03,B,,I11:264,R1:3513_S14:4077
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,1994,58.86,B,,I11:264,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,1994,66.81,B,,I11:264,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,1994,60.74,B,,I11:264,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,1994,18.5,B,,I11:264,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,1994,71.28,B,,I11:264,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,1995,59.05,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,1995,66.92,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,1995,61.01,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,1995,17.86,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,1995,71.57,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,1996,59.34,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,1996,67.18,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,1996,61.16,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,1996,17.21,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,1996,72.41,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,1997,59.9,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,1997,68.1,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,1997,61.57,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,1997,17.92,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,1997,72.42,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,1998,59.85,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,1998,68.51,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,1998,61.09,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,1998,18.12,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,1998,72.52,,,,R1:3513_T2:85
USA,EAP_DWAP_SEX_AGE_MTS_RT,BA:453,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,1999,60.03,,,,R1:3513_T2:85
